Specimen properties : Length,30,mm,Unnamed: 3,Start here,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Stress-Strain,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Linear,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Modulus,Unnamed: 35,Failure,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
284.292,0.31121,0.90349,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.392,0.31138,1.00976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.492,0.31161,0.9204,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.592,0.31184,0.90219,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.692,0.31212,0.90623,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.792,0.31235,0.96842,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.892,0.31252,0.91048,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.992,0.31274,0.94153,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.092,0.3128,0.9765,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.192,0.31297,0.92683,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.292,0.31303,0.97315,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.392,0.31314,1.00795,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.492,0.3132,0.95288,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.592,0.3132,0.93667,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.692,0.31325,0.9959,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.792,0.31325,0.9153,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.892,0.31331,0.9277,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.992,0.31331,0.92588,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.092,0.31331,0.94457,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.192,0.31337,1.01292,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.292,0.31337,1.02408,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.392,0.31325,1.00475,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.492,0.31325,0.94784,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.592,0.31325,1.02437,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.692,0.31325,0.94133,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.792,0.31325,0.96203,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.892,0.31325,0.98695,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.992,0.31325,0.91286,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.092,0.31325,0.95412,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.192,0.3132,0.95445,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.292,0.3132,0.95893,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.392,0.3132,1.00551,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.492,0.3132,0.98732,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.592,0.3132,0.94723,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.692,0.3132,0.93959,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.792,0.3132,0.96262,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.892,0.3132,0.90529,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.992,0.3132,0.95778,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.092,0.31314,0.97355,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.192,0.31314,0.94349,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.292,0.31314,0.95526,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.392,0.31314,0.9754,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.492,0.31308,0.95921,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.592,0.31308,0.996,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.692,0.31308,0.93473,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.792,0.31303,0.90645,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.892,0.31303,1.00203,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.992,0.31303,0.98556,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.092,0.31303,0.92869,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.192,0.31303,0.98039,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.292,0.31297,1.00259,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.392,0.31297,0.96183,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.492,0.31297,0.94045,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.592,0.31291,0.98274,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.692,0.31291,0.94184,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.792,0.31291,0.97266,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.892,0.31286,0.9427,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.992,0.31286,0.98292,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.092,0.31286,0.97187,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.192,0.3128,1.00567,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.292,0.31274,0.97322,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.392,0.31269,0.97471,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.492,0.31257,0.95927,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.592,0.31252,0.97578,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.692,0.3124,1.01397,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.792,0.31229,0.9606,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.892,0.31218,0.9933,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.992,0.31206,0.95196,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.092,0.31189,0.97461,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.192,0.31178,0.9361,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.292,0.31161,0.91532,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.392,0.31144,0.9225,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.492,0.31133,0.92549,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.592,0.31127,0.96468,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.692,0.31116,0.98113,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.792,0.3111,0.86855,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.892,0.31104,0.90506,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.992,0.31093,0.92932,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.092,0.31087,0.86949,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.192,0.31087,0.91547,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.292,0.31082,0.92699,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.392,0.31076,0.88534,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.492,0.3107,0.87729,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.592,0.31065,0.91048,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.692,0.31065,0.87455,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.792,0.31059,0.91604,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.892,0.31059,0.90444,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.992,0.31059,0.84871,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.092,0.31053,0.89465,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.192,0.31053,0.94332,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.292,0.31048,0.9213,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.392,0.31048,0.91555,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.492,0.31048,0.92117,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.592,0.31048,0.91435,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.692,0.31048,0.91844,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.792,0.31042,0.89915,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.892,0.31042,0.8512,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.992,0.31042,0.88991,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.092,0.31042,0.88026,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.192,0.31042,0.89496,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.292,0.31042,0.81772,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.392,0.31042,0.93945,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.492,0.31042,0.88821,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.592,0.31042,0.89094,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.692,0.31042,0.84653,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.792,0.31042,0.80215,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.892,0.31042,0.85752,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.992,0.31053,0.91106,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.092,0.31053,0.89196,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.192,0.31053,0.87503,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.292,0.31053,0.89951,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.392,0.31053,0.83748,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.492,0.31053,0.82074,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.592,0.31048,0.94353,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.692,0.31059,0.83224,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.792,0.31059,0.9457,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.892,0.31059,0.91786,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.992,0.31059,0.82017,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.092,0.31059,0.84691,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.192,0.31065,0.91073,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.292,0.31065,0.80844,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.392,0.31065,0.85677,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.492,0.3107,0.84238,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.592,0.3107,0.83535,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.692,0.3107,0.86582,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.792,0.31076,0.93509,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.892,0.31076,0.87154,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.992,0.31076,0.84443,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.092,0.31076,0.85881,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.192,0.31082,0.82271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.292,0.31087,0.8678,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.392,0.31093,0.86778,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.492,0.31093,0.83663,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.592,0.31099,0.84081,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.692,0.31104,0.87482,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.792,0.31104,0.82664,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.892,0.3111,0.88915,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.992,0.31116,0.88071,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.092,0.31121,0.92341,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.192,0.31121,0.88957,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.292,0.31127,0.86924,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.392,0.31138,0.83945,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.492,0.3115,0.82641,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.592,0.31167,0.92682,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.692,0.31184,0.88425,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.792,0.31195,0.87238,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.892,0.31206,0.90433,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.992,0.31218,0.88308,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.092,0.31223,0.907,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.192,0.31235,0.9242,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.292,0.31246,0.86492,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.392,0.31252,0.89086,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.492,0.31263,0.92451,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.592,0.31274,0.88193,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.692,0.3128,0.90331,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.792,0.31291,0.9076,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.892,0.31297,0.90429,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.992,0.31308,0.95029,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.092,0.31314,0.93618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.192,0.3132,0.87553,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.292,0.31325,0.90742,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.392,0.31331,0.94034,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.492,0.31337,0.86251,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.592,0.31337,0.97329,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.692,0.31348,0.94106,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.792,0.31348,0.91468,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.892,0.31354,0.89602,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.992,0.31359,0.94104,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.092,0.31365,0.94418,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.192,0.31365,0.91464,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.292,0.31365,0.93809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.392,0.31371,0.8895,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.492,0.31371,0.91497,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.592,0.31376,0.9664,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.692,0.31376,0.92052,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.792,0.31376,0.96407,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.892,0.31376,0.95024,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.992,0.31376,0.97101,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.092,0.31376,1.0003,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.192,0.31376,0.96443,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.292,0.31376,0.92931,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.392,0.31365,0.9747,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.492,0.31365,0.96128,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.592,0.31365,0.92544,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.692,0.31365,0.94437,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.792,0.31365,0.94871,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.892,0.31365,0.90474,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.992,0.31365,0.94957,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.092,0.31371,0.96001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.192,0.31371,0.95901,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.292,0.31371,0.95143,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.392,0.31371,0.91914,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.492,0.31359,0.94209,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.592,0.31359,0.96617,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.692,0.31359,0.95024,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.792,0.31359,0.92313,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.892,0.31359,0.93606,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.992,0.31359,0.97153,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.092,0.31359,0.91665,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.192,0.31359,0.95886,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.292,0.31359,0.93434,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.392,0.31359,0.90301,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.492,0.31359,0.92321,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.592,0.31359,0.96138,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.692,0.31359,0.96133,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.792,0.31348,0.96932,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.892,0.31348,0.97827,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.992,0.31348,0.94982,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.092,0.31348,0.90349,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.192,0.31342,0.94798,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.292,0.31342,0.91284,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.392,0.31342,0.96637,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.492,0.31342,0.97316,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.592,0.31342,0.88456,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.692,0.31342,0.93458,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.792,0.31342,0.95455,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.892,0.31342,0.9221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.992,0.31342,0.94851,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.092,0.31342,0.91087,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.192,0.31342,0.90381,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.292,0.31342,0.90933,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.392,0.31342,0.97093,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.492,0.31342,0.87359,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.592,0.31342,0.93326,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.692,0.31342,0.93567,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.792,0.31342,0.88908,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.892,0.31342,0.92406,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.992,0.31342,0.94077,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.092,0.31342,0.92856,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.192,0.31342,0.90256,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.292,0.31337,0.98026,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.392,0.31337,0.96531,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.492,0.31337,0.96563,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.592,0.31337,0.9595,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.692,0.31337,0.90448,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.792,0.31337,0.9097,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.892,0.31337,0.95214,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.992,0.31337,0.92274,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.092,0.31331,0.97722,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.192,0.31331,0.95042,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.292,0.31331,0.91266,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.392,0.31331,0.93711,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.492,0.31331,0.9095,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.592,0.31331,0.98489,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.692,0.31325,0.89572,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.792,0.31325,0.9443,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.892,0.31325,0.90358,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.992,0.3132,0.9352,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.092,0.31314,0.95257,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.192,0.31314,0.8996,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.292,0.31308,0.91321,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.392,0.31308,0.99988,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.492,0.31303,0.93399,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.592,0.31297,0.96319,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.692,0.31291,0.973,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.792,0.31286,0.90641,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.892,0.3128,0.89096,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
